logFC	logCPM	PValue
DNMT3A	0.607997809132492	5.76817325480252	0.138152793199053
FAN1	-1.01171164505143	6.21144397817785	0.000410556881829658
RASIP1	0.780943964191576	5.00816598844772	0.459933037896571
GRIN3B	6.06133452951875	2.51247764365616	0.000633471094458579
LONP1	0.31350861451898	5.84153835876306	0.285276189578887
IQCH	-3.82383531472391	5.68294820671825	5.9572307727258e-07
SIK2	-0.0670217213327658	5.16401778771681	0.896173385450601
STOX2	-1.21122681326097	6.92975145875756	6.42829805140687e-05
EIF4G2	1.34905260969777	8.95227528885414	8.02741961642601e-08
ATP2C1	-0.728782593143658	7.50107384855932	0.0469311740219519
COPB2	0.855330582660123	6.97627290721695	0.000401644508739543
LGR6	-0.340219411560058	4.349002088076	0.848477866715952
ZNF507	-1.04255932755197	6.08176810473099	0.000452726194123928
DDR1	-0.221917309003737	5.0710148610472	0.687302481423955
GRIA3	-0.14366638245583	7.47944416104328	0.810218025767446
PDE11A	-0.347384304128748	3.9933530842645	0.737775748234579
MTHFD1L	-0.637199060833455	5.5345639375979	0.0804913056201206
RFX6	-6.70863902826733	5.18212776570864	0.00597921645948832
PCDH20	2.65878772041428	7.92162679074549	0.0875102183994027
GTF3C2	-0.110723917473346	6.4328072718483	0.611708216294438
STK11IP	0.346963683717608	5.4874448393316	0.219325211731719
EXOC2	0.773870067176108	6.14669455302203	0.0146693530962674
CNNM1	-0.555642543704791	6.56282761058172	0.0699682771739439
PPP1R12B	-1.04565777764452	6.5063500061604	0.00216033405907544
PSMD2	1.9837319688682	7.66148511443207	7.69210343657311e-19
HK2	-2.95590029709106	3.55658172909034	0.183806492169652
GRIA4	0.0874600230981712	8.40701124735006	0.763299104019406
DSG1	1.56635610830934	3.48749807509367	0.640029215558025
DSTYK	-1.3175287985975	6.17674354875365	1.62552477928866e-07
WWP1	-0.444219005052168	6.25263505860642	0.139547108588946
MAP4K3	-0.72189321506054	6.61757918132151	0.00698816184673635
ZNF574	-0.0445434345667389	5.49651150214985	0.910477835629791
SND1	0.648273530862515	5.80177580695432	0.00830644648637128
SYCP1	-1.39642217498131	4.66439175717538	0.388110832653849
SMCR8	0.303835646012089	5.11974094568141	0.39224492560193
NUP107	-0.467161755189823	5.86994631992791	0.181492292286558
PAXBP1	-0.251241557748531	6.62577359531718	0.303534245406735
DPP8	-0.899369272574977	6.82838699783203	0.0019397558269745
ARVCF	0.680059797194962	5.18765054334883	0.120324882866854
SAFB	0.29131747080476	6.29824291563861	0.354178220883968
NEFH	-0.0995269843118501	7.30453027223366	0.88646103187164
WDR36	-0.400523592734126	6.25301652310157	0.129290322662113
ZMIZ2	0.611800005203049	5.58196067833732	0.0162151833523443
URGCP	0.027837813407293	6.23036277006202	0.912716920766626
PRKD3	-1.2536189376953	5.50962679931436	0.0461239432397952
SCUBE2	0.0211891413143423	5.50248279084627	0.988709249275153
ROBO4	2.56274120305193e-15	0.945766469979916	1
ACTN1	-2.31107994674508	5.80248368961925	4.0947490439399e-09
MCM2	-0.0152611271281763	5.40235066824697	0.995227154627
SLC8A2	-1.21307351270135	4.95264017158966	0.0153608485501688
PRKD1	-3.74077580226897	5.19348075720775	8.569726749717e-06
ZNRF3	-0.917642732699112	4.82198601925849	0.0462216353270572
USP20	0.533649664784839	5.82200788542414	0.169631894130694
PTPRN2	0.494169131306248	7.19263685679214	0.128639556149817
SOGA3	2.0624610360888	7.2990046631545	3.36992158660541e-23
ALDH1L2	-1.65517655771563	6.29940456617514	2.01886306104579e-07
INTU	-1.57552354279828	5.98967342580366	0.00273364947212579
GMIP	-0.219915111916411	5.11950999678108	0.763718644854464
SF3B2	2.39841225863665	7.7372193331004	1.09631979476871e-24
GRM8	-1.0701906146164	5.82896341654504	0.496006565617501
BCL11B	-3.35850234608902	6.15116788232195	0.0341026920248992
HCN1	0.104754975405166	6.75565049168422	0.854051738484403
SSH1	-0.916117583186924	5.84560668665296	0.019284009235819
TMC5	0.890025184902369	2.93695273014342	0.65403596401124
SRRM1	0.833411809074342	7.9146373039186	0.000336224243018496
RAPGEF1	0.798999743448113	4.83010270061327	0.0451952100576569
CDH4	-0.0559421789205855	5.58241369689465	0.946526454452644
ANO6	-0.619769823748301	5.78563287729617	0.0547228188306756
PWP2	5.5544840390758	4.48905650686836	1.71366162892107e-15
VWCE	-2.01946611067608	4.52490321503998	0.0179122129643698
NFATC1	-4.75838686842476	2.52370880245827	0.0898625854800754
AGBL3	-0.238644644384394	5.7303618819957	0.62053425016623
CCDC146	-3.09255552947123	6.09521444436987	7.47839576788381e-05
CARD14	-1.28068143220956	3.42960433743448	0.424722133459579
ADAMTS5	-0.5121050483279	5.87027637856904	0.518906462076609
HKDC1	4.01979736994041	3.25882463922912	0.122728542001631
INTS6	-0.175597941274676	6.04377134868966	0.569802882673445
CBL	-0.387717082857987	5.61583227517604	0.361751502137767
ALS2CL	-3.59852870508442	6.41969408414301	0.028140191693453
RIN3	-1.93666159776961	1.41994950913114	0.651826521545187
CR2	0.424079978768138	3.63553139118433	0.800992068719529
CHRD	-0.632031699450768	5.66642958930991	0.493798304792704
TUBGCP3	0.247576420863112	5.98137981671576	0.404997105698447
GBA2	0.541290988691842	7.07497868029057	0.0396736952416623
CDH2	-0.138822365582847	6.57753686802571	0.709623745126231
ESPNL	-2.82825846580734	3.89188002494264	0.122095164545777
STOX1	-0.977725936067796	5.73768941454428	0.00191141664546924
OCRL	0.481101828621864	6.60384876621719	0.0443468563216554
SEZ6L2	1.14811736779978	7.04160089471123	6.26210402438118e-05
TAF3	-0.765253742575919	6.31514636446043	0.012944350125896
USP33	-0.164659547568951	8.11148234571089	0.522917059089128
ZKSCAN2	-0.57586676596304	5.24924834674643	0.0712486459887362
ITIH2	0.455626278746586	3.64377751050913	0.629139971623905
EVC	-0.14896174673826	4.56766168932447	0.859653422698449
UNC45B	0.481667631887561	3.07464412438472	0.853349387643869
SFSWAP	-0.560473145917967	5.95332953816459	0.0385028076565986
ACTN2	-2.12205534795938	5.65505507081529	0.0150152888733766
OTUD7A	0.520466353568452	4.69123998214532	0.263853991167204
PDE8B	-1.53408954935004	7.0083590838005	0.00129458648918046
POLD1	0.0756122915939209	5.01236740967785	0.917665993067115
OSMR	-5.1552986834808	4.00039567758644	4.61389994810346e-05
ZFPM1	0.323882323975766	3.35641056517489	0.643291862562289
UNC45A	-0.923110328788207	6.36349532740888	0.00692907401341229
ARHGAP11A	-0.171893572766873	4.25845821452676	0.830390777470507
NBR1	0.811029484322176	6.82241649645669	0.000115923772788948
VAV2	-0.973166163450725	4.77485598823317	0.455883577469223
PMFBP1	-0.181449998093658	4.0210670781657	0.932352836956865
ATP2A3	-0.162578667319113	4.65256879793608	0.914166765059476
AARS2	0.386216974591714	5.67125023195194	0.291884433639681
OSBPL8	-0.591968532219957	7.02924724541773	0.0323160459102786
GRIA1	1.94511708462024	7.64806954927535	0.000175601107742771
PSD4	-6.26330148397685	3.67883774089126	0.00180890358310275
PKN1	-0.0617541903969325	5.02250800534342	0.919795298827507
CTNNA1	-0.0045749065862475	6.46103125587149	1
SMARCAL1	0.755834540148503	6.29110969393568	0.0482731715622827
NPAS3	-1.58388307454007	5.12513366121828	0.0654543535832547
SARDH	-3.37630130048996	4.47222826791917	0.0136797959816945
PIK3C3	-0.343791887997764	6.95703148943862	0.0913676690523514
KCNB2	0.141904080284842	5.67645348759173	0.880245514500821
RBM15	-2.23473519534313	5.74814239272853	9.47687455534812e-13
MYOCD	3.92826983241698	3.67218801048005	0.0327177688844631
RAPGEF3	-2.70305159164743	6.13315518512874	0.0383519305223091
MCC	-0.380208321558065	5.73141100086223	0.538929671419649
ZZZ3	-1.12096688606909	6.33986825470593	3.65525040807976e-06
MSH4	-2.11157738943795	5.13223410055856	0.00502706424304921
AASS	-2.58144739475042	5.69756688879234	0.0753707497213435
DENND2C	-5.97671016177159	5.13338122482392	0.000350908717518787
ILF3	-0.544747400897054	6.44665208442389	0.0433106767229178
PIGN	-0.126118872933211	5.56841739756318	0.736158377875431
IL6ST	-2.35791534425837	7.01282432667111	5.47668421358133e-10
SLC26A8	-1.76388067033954	5.67957008917634	1.77080272980128e-07
ADAM22	0.147446542001897	7.70420219527338	0.681108486803197
TDRD5	0.110142508668708	5.17210854241646	0.916068061045934
GRM3	0.605042693280751	6.49683820992426	0.376737616718885
NCOA7	-0.600115528928959	7.07671857777896	0.0740876801772177
EXOC1	-0.416068503975297	6.67371121216678	0.0733372881285275
C6	-5.28061381149607	6.10062464191292	0.00361344517852737
NOD1	-1.61615108670938	4.59847341519972	0.280683093962212
PHF14	-1.6619109929984	6.84326714389454	5.60954767013963e-10
PLD2	0.511454687587535	4.86288518516113	0.708220894277387
PAN3	-0.861808118743325	5.60317473982864	0.000860230782516935
KANK4	-0.891515360163182	3.89543273213475	0.60286233479232
FAM13B	-0.349471172099118	6.67464659091441	0.115397082094595
RIN2	1.30190930172783	5.1173880402077	0.247241239236618
MYO1G	-3.95743982773974	1.97409702685473	0.039803800119994
GRIA2	0.419110833934706	9.43666625375196	0.357968287644718
AMPD2	0.132325529799537	6.43656088040589	0.681429630218746
NDST2	-0.822504480685586	5.5849776500782	0.0101762983352847
STK31	-1.46819975862995	5.3256246951221	0.106433846081834
NLRX1	0.723572006583154	4.70633205235161	0.444962212213875
TRAK2	-0.986564755429591	6.61202752214067	0.000484786494096255
SNAP91	0.734560433018945	8.50271897594464	0.00249222793900518
NDST3	-0.0640032436561732	6.67114362306401	0.891382946008483
MYO19	-1.11983229503692	5.47359677631496	6.36272915005266e-05
ANO5	-2.70984475412921	6.28635693075512	3.52614468134314e-07
ZNF112	-2.08048532534879	5.86865923261867	7.197130152713e-07
DGKZ	2.5014443882764	6.30221169647232	3.10588039816549e-14
VPS39	0.161335998430448	6.31347732184503	0.574033182073658
SLC8A3	-0.205087552529026	5.98271033874443	0.345272193564096
CTNNA3	-2.5340683177316	4.3419612289873	0.0969791953879636
SRRT	0.488069362910453	6.24952868396863	0.0440011438508303
DDX11	-1.60935992580928	5.10882132567852	0.0868460204594468
CCAR2	0.742487850965357	6.04621835757678	0.00193019920481579
ADAM19	-0.59470983695519	5.56011865267438	0.171187505804094
AGO3	0.235984730641331	6.60808212346537	0.342537564200316
COPG1	2.61352241004429	8.09142786736245	1.61969160669318e-26
SNX19	0.0841868001787218	6.41885537277849	0.698772860907901
HCN2	2.23028069463306	3.64177599564521	0.00156624300507427
SLC9C1	-7.06226760646768	3.35519087096265	0.000287610210791548
TTLL7	0.552231717175667	8.23690136587341	0.251379332504372
THBS4	-9.06000654567602	5.10595844595078	4.89401493769101e-08
MTHFD1	0.29521846219698	5.83078570630581	0.361549860093238
KLHL29	-1.34537454432723	5.23699719240403	0.00611990266466613
AGO1	0.0442567315423789	5.3354027116889	0.882257854544088
SKIDA1	-1.03071508268794	5.07452763435786	0.0802820161485024
PGAP1	-0.881898371424694	6.96001657925947	2.11510564392826e-06
ANPEP	-2.76550445650477	1.46540709100019	0.484072289670488
SNCAIP	-1.0130445033824	5.47157614036132	0.295545901622223
CDCA2	-1.65298423068994	6.0438213862177	0.131340234422206
DLG1	-0.105366387743154	6.82827892250078	0.818922855474193
PDE5A	-2.56330641305417	5.86396270754119	3.35869446467709e-05
PDPR	-0.892368890358936	6.28353698252982	0.00155231457152506
CCDC66	-1.54194880725919	6.7522935354505	1.56675229320855e-06
LEMD3	-1.16149415209628	6.40280947643841	7.72385687319013e-08
SUV420H1	-0.774105745836283	6.45671579299231	0.000408819351804485
BRDT	2.16543994402759	4.19177998178083	0.0264333795320529
KANSL3	-0.667756718610275	6.53494094614997	0.0507504822071136
HK1	0.896660593870834	7.11453886719982	1.82970053297352e-05
TAOK3	-2.44135295012038	7.36569055899041	2.1223738217008e-17
AR	-1.61669915969839	5.42534922886991	0.0382812760388075
TMTC3	-0.71876290109194	6.09173714287775	0.0420462143745848
SORBS2	0.452848316077672	6.97854933596554	0.159741819319051
PTCHD4	-0.542759045242286	6.40420080212261	0.125946200948863
CARD6	3.19992437451732	3.85585679451714	0.0378422827013356
SEMA6C	-1.20209342609841	4.81300863053379	0.00661317756984393
GRIK1	-2.31489570935869	7.88191082573826	0.00105338021796576
AFTPH	0.06279893392603	6.56737522314859	0.772209319681708
ARHGAP42	-0.592511307270675	6.19709108052988	0.420961466077523
LPIN2	-0.0210151555194779	6.86684129387766	0.939625035161594
VLDLR	0.127602331762582	6.48952931159953	0.739823697557225
KCTD19	-0.611183936021933	3.81052034655989	0.806066315217224
MATN2	0.332655033189011	4.47376230364013	0.596714126246002
CLCN2	-0.258957394119361	5.61907373876974	0.388467336983108
GANC	-0.215582928973681	5.34044462774955	0.595560847514718
LIG4	-1.44413069092601	6.32229315932794	4.11022458170668e-10
MIOS	-0.297834471758988	6.09596498336332	0.239949066988199
MVP	-2.88662910723295	4.76756262195784	0.0308773167642933
ACO1	-1.0539285992892	6.07332082918346	0.0158570593488207
PTPN3	-0.416743078874191	7.72397763069641	0.636613422547573
TBC1D30	-1.40061009213964	6.34123674080629	2.7861088912295e-05
DNM1	1.30126509572329	8.68216727129881	5.50539152343784e-05
ITIH5	-0.20891015106466	4.57749720774793	0.914744045369196
SULF2	-0.0806069381439662	4.80655736859434	0.939753530070602
B4GALNT3	-1.50633540419688	2.61702606057704	0.505281870066107
ICAM5	1.33969149030109	4.37874666358812	0.195130648102422
PMS1	-1.81758516526226	6.58682895015068	2.41299780178432e-12
SLC9A5	-0.242764394106863	5.35608722268099	0.429195168778548
SH3PXD2B	-0.0838048369470565	4.58948335514275	0.941080769337199
ERAP1	-0.937979227232789	5.3762619929344	0.141273440591
HAUS6	-0.757246595175115	5.60480962191441	0.0407164624313364
ARHGAP4	0.168064653033629	4.53946029665579	0.89350100597265
GTF3C3	-0.956357793158979	6.23063195952061	0.000727004573753665
AGO2	-2.03741425173386	5.97742967320841	4.33310554054855e-16
TYRO3	-0.183196552176584	5.11422604624969	0.757125047805168
COL9A1	-2.20056848045018	4.87077063019909	0.170214165390453
HMGCR	-0.773088294037991	6.95664366435291	0.00613409876860077
PEX6	0.828635591442267	5.23837323054107	0.0809420250976516
OSBPL3	-0.162811500299036	6.89284493597204	0.744947308975596
ADAMTS8	0.428943611878352	4.65099222828554	0.592126263853101
PRICKLE2	-0.122246436856189	6.80790260873478	0.747913435268439
USP13	-0.452544952620953	6.03488046436877	0.123463314199122
DHTKD1	-1.66923098390227	4.93302586617977	0.0105954901656264
CEP104	-0.0377566469286299	5.70120264814152	0.919225547216263
SLC12A9	-0.148873836841522	4.91878141453198	0.725162858298646
FAM171A1	-1.14722652518213	6.50634765944047	0.00169911484499132
IGHMBP2	-0.371794212488404	5.05795837465295	0.438058593415886
NDST4	-0.0745429937970684	3.41479636793185	0.989096814798145
ZFP62	0.722950013941854	6.61514529553842	0.00152784758196788
PIGG	-0.845392613038466	6.1332631022008	0.00535517385571153
SFMBT2	-0.966551636142206	6.01438227013087	0.0125263353581879
SOBP	-0.752983328306676	5.86997219732153	0.00407162013613877
N4BP1	-0.522915885992695	5.90322519579441	0.0381128057120681
SYTL2	0.214684306871151	6.45235567691089	0.674591600613338
WDR44	-0.623913872501377	5.83216566667006	0.023158803962181
MUSK	-3.32469106971353	2.82803420209229	0.0623839898181463
ECT2	-1.18736455991776	5.65267312611952	0.0707782974724965
HNRNPUL1	-0.266868574565253	5.1258913085311	0.427317978144819
CHSY3	-1.68204728150491	4.9999897022577	0.246047559980641
CLSTN1	1.35526145285825	8.47874626889435	3.73365128541112e-06
DNM3	0.56538015155747	8.49674505159375	0.051003028556773
PROSER1	-1.22988834874992	5.95725834133568	4.79365728159952e-07
TOP3B	1.77758130468121	5.50104187518311	2.62644305630714e-08
RAD54B	-0.984972191617109	5.45906753991237	0.0396440383594936
GAA	3.3928459663943	7.93831580974097	8.00377718560635e-19
CCDC39	0.942998750866579	5.21025976241441	0.0428109584897473
USP37	-0.755322311345204	6.02957077423649	0.0175593002498491
DGKQ	-0.642145170104568	5.90154903708151	0.220258519024307
LGR5	-1.27470029591569	6.45151715573044	0.211333447291674
TBCK	-0.932948575733763	6.15901895123439	0.0131128145773207
PARP10	1.92655381770032	3.92988923159499	0.0152191944323959
KRBA1	0.620612425176669	5.55151574381814	0.0195869505147954
GTF2IRD1	0.0312133912374553	5.85751113657763	0.91971317896766
GRM2	1.32132076963513	5.36253702305112	0.136346295243902
CLCN6	-0.986298805079377	6.40016742657657	2.84498754345872e-05
PRKD2	0.912787767333176	4.10925144587673	0.278680274694886
TRIM37	-0.234764640083871	7.84847775558856	0.429314156644837
PDCD6IP	-0.869646509711318	6.67176761549764	0.000641841149187245
PACS2	-1.65699841126402	5.96803776989805	3.70252840699511e-07
NFKB2	2.83331376893699	3.36131020830227	0.129737547809915
PTGFRN	-0.179250804595528	5.37252920222891	0.80489216565139
ERCC4	0.388108373581741	6.18761576724588	0.196131913955547
AXL	0.0638209739960737	2.62543375335332	0.999999999999998
KPNB1	-0.175318995189079	6.80683625047798	0.501075373585903
EEF2	3.15766475096508	7.40214954395446	3.06031036723422e-32
KCNB1	0.956449149093128	7.02921926521132	0.00171730524596021
HECTD3	-0.183629593131691	5.68614647141073	0.448355921950785
PRRT3	0.29974040891051	5.32175663453271	0.425183991828157
CWC22	-1.35709312816734	6.16056708230223	6.33068538329667e-05
VPS41	1.66848353829064	8.05315557825729	7.3859588398623e-17
TRPV4	3.4697683795957	3.46596235021514	0.0311120755909881
PPP6R3	-0.799821427943189	6.8817332975672	0.000337424288032379
MCF2	-1.56922092232038	6.71553540570736	1.64812275681784e-05
GPRC6A	-5.4304557002568	2.17312214790632	0.329117188758033
FBXO41	-0.784680421094075	5.86639743132448	0.00257253232128849
NLGN3	0.943202750001313	5.4560316214575	0.00568280661281263
AGO4	-0.747380251831603	5.88803517974472	0.029251339712975
DDR2	-1.85217048419401	5.34982006433141	0.131179994099711
KIF20A	0.810793906328979	3.85106041072702	0.513757189181903
ATG9B	-1.99323943184157	5.23637665931265	7.863194695781e-05
WWP2	0.751868263995151	5.4503685391415	0.0413773173762662
ZHX1	0.0334793801668787	6.97429431821129	0.874116379444744
WFS1	0.151100659973292	5.49965391146079	0.669544743333046
SH3RF1	-2.15244653478238	5.32461797808008	2.47997498564505e-08
TFIP11	0.104237355865992	5.68377887523286	0.794430457559906
EPAS1	-0.521855453903441	3.00925832832105	0.765972864482607
KCNQ3	-2.11928623209011	7.06721972002854	7.50827011275905e-06
ERMP1	-0.881229496770406	6.08651611388021	0.00268115518161607
RBM19	-2.10052584408873	5.9984822347691	2.76873840776759e-06
UNC5A	-0.0661913986003659	4.58676334216643	0.92853356669763
LRRC8D	-0.901913858515332	5.71450794361464	0.00103034235909242
CORO7	1.88272675257326	5.42390890148407	1.35289887836431e-06
RECQL5	-0.955913418972223	5.63755181674695	0.000630289105029829
PRSS12	-1.31346823791945	5.51795078191766	0.155288120192501
PDE6A	-3.38512273537976	3.58232248706005	0.00391995497393453
NAA16	-1.45513267370434	6.3544821485446	1.4558503688448e-09
BBS9	0.651099671693172	5.63014865166765	0.0501490837301073
DDX58	-1.65474590440883	5.35832825422684	0.00121614056890477
ZBTB10	-1.05764037176217	5.89581150981268	0.00215548743463136
DLG2	-0.120704440912693	7.16715586842638	0.79466336964631
PGR	0.427960308208658	5.16679274348704	0.791351898859179
RAB44	-1.67440430299074	1.05074643669111	0.631256133895484
LRP12	-0.38739571261421	6.35142382691438	0.16843869744531
CCSER1	-1.67806185453531	6.44081387841834	1.39786470777417e-09
TRPC7	-0.330033540394241	4.704230061192	0.795612217979759
SEMA6B	0.961008781873631	4.45711985672612	0.0462911556175014
TRIM71	-1.19212465999527	2.92676058359234	0.478325286355619
ATP2C2	-4.9213686289619	4.08691371876844	8.096704698645e-05
ZNF512B	1.23791533320859	4.89758046151913	0.00520145187604587
PPP4R4	-0.14872432782762	6.50683139382148	0.798724624578779
CHTF18	0.310829220745551	4.88041345547769	0.751186678245008
SYNPO	-0.625528470868971	4.94803132786268	0.262119328275908
INPP4B	0.603829994046884	6.86234183862872	0.393479589675461
NLRP4	2.04995023143812	1.06681702437184	0.631256133895484
E2F7	-1.76420438320458	4.06610774945806	0.265894117866775
LPIN1	-1.90830034080844	6.78961664649477	2.58087456239815e-17
ARMC5	0.25145537577725	4.81571547597661	0.540074167462536
SFMBT1	0.237868510999698	5.71259211220722	0.279204257690495
NFATC4	-4.97054519246935	5.36616995879023	0.0528286162949394
SULF1	-1.81432042812095	4.58724515098485	0.319688576491178
ATXN7	-1.24500353668516	6.21324641650952	0.000102887910560142
ZC3H12C	-0.486782454327802	6.28621710810291	0.0370353089000688
MTBP	-1.55718361729451	5.70365717859073	0.0039576873680117
MLXIP	-1.15944138030266	6.04553109039665	3.19976393742716e-06
ZSWIM4	0.809747408964026	4.80768504687769	0.10987109108747
EPS15	0.385113343482522	7.65150106842076	0.0751333437120421
OSBP2	0.267489320973517	5.84352104788736	0.539230478581808
GALNT5	0.99875651935872	0.984976598476298	1
MAN2B2	-1.52388250344646	5.1706375396402	0.000243207220366786
UBE3A	0.979305989237573	8.53558114290441	0.000785414228303909
ACTN3	2.02316114684933	3.81715168838702	0.223255178092218
NAA15	-0.452432989307614	6.30411882979393	0.0546069323788487
XAB2	3.42563049232573	5.63109535728954	1.58783419583574e-21
TPO	4.24573061873613	3.61084105013524	0.0139355341600892
SCARF2	-0.948468769616687	4.12877791007919	0.295693356056205
AGBL5	1.42654281031024	4.4078636524481	0.0174778746265202
ECT2L	-1.84423683493234	4.24447787543676	0.0204539815057743
PIWIL1	1.23975979439873	3.17672598383566	0.234627428901544
CHD1L	-1.47732023924177	5.94573390544119	5.08528117412481e-06
PROB1	2.45313962239479	4.04249816124645	0.071451526131506
MMRN2	-2.03517124412723	4.64795356111071	0.125089820643309
ITPKB	0.608910858057238	3.63327076651362	0.580852983409177
PYGM	0.385304269710319	6.29081610958001	0.68623812115519
PDE6C	0.904157184038369	4.18295380324636	0.389099358776458
SLITRK2	-1.75962370291806	5.32648780888718	0.00174073337974801
COPG2	0.504239323184732	5.52460993431902	0.180945161854053
SLC14A2	-0.506808332981406	2.60697902933719	0.810341641385731
TBC1D2	-1.73161171953737	5.56900567326579	0.0034262434045748
ITIH1	-4.61409261172212	1.75395611469663	0.366048680989927
PRICKLE1	-0.498422701623501	6.71027224601553	0.199438113556522
DAG1	-0.0621990045458984	5.49644931194732	0.87087204062521
RBM25	-0.48562830997842	8.97072648693633	0.0784552502799839
KIF18A	-0.087320227505668	4.54676206543212	0.974855436239271
SLC39A10	0.437278081031495	7.35193597003544	0.272758287073016
CMTR1	1.95160847686432	6.08373990568372	1.30871147046698e-09
ENPP2	-0.705936301577224	5.95890507506495	0.455330628757931
XPC	-0.465362142469497	5.78379047087855	0.0946371123939864
BACH2	-1.20971710875316	5.59464273385696	2.72588108482217e-05
SEMA4D	-1.11843934489594	5.74965016907746	0.0194747474977544
DPP6	-0.455468813007255	8.30935129495965	0.177291172904171
TEX11	2.7446859096108	4.79112088073286	0.0887718197438477
ENPP3	-0.47219972578717	5.55089663822865	0.674969479798328
MAP4K5	-2.1043942183641	6.83398670348416	1.76591260467341e-23
BCAN	-1.14120293323338	5.68995919814551	0.046221316502754
EML3	0.939966990609751	4.42703857798885	0.170326885013498
CHAF1A	-0.965132274266684	5.16491322981994	0.0745534207063477
SPAG1	-0.952118136601733	5.70087300459671	0.0279688438003296
TMTC1	-0.777296373268512	6.29853472878129	0.0347485786436373
ITCH	0.484861718803355	6.27324866314123	0.0576084820300989
MCM4	0.514169375745435	5.74825651257289	0.0947415571679713
ABR	1.71550955050183	7.13072004855083	1.48539309803572e-10
PARP8	-0.760788236591987	6.4407847092313	0.00554635172275424
MCTP2	1.50530622073625	4.88038470087081	0.390929458427585
MED16	1.34808907511463	5.2731970802353	0.000540799421922024
ATP6V0A2	-1.30308951118143	5.20159094251633	0.000758015066184132
RASA2	-0.985004824318898	6.15153666777049	0.000175376088756046
STON2	-0.410304507836742	4.14726159957601	0.768330670115355
SH3RF3	-0.30986950550373	5.01403306532523	0.666576136477385
ASAP3	0.0885412839096654	4.20499367471703	0.956262465177102
INPP5B	0.654185535243864	6.16768711721024	0.0330014658617538
KDM1A	-0.136492083981238	6.46019402797815	0.598611725603337
NELL2	0.311187458603602	7.38308013157849	0.624597072167263
PKN3	-1.20123924558705	4.31773393954397	0.458548336812724
EPC1	-1.30270421304801	5.95002596854568	1.62423189647013e-07
ZC3H12B	-0.717375986230084	5.97148791454687	0.00285281036905666
TRPC3	-1.0625302110232	7.25096464933579	0.0253615103544226
USP11	0.265739063007636	7.67330740490334	0.539063382609938
OSBPL5	0.60050399724086	5.89715136662647	0.188027133514632
HK3	-1.61466108909794	2.91002562181126	0.454716254883639
CLOCK	-0.0119406168964341	7.11441395082561	0.978225314128295
TTC13	-0.0983964705584438	5.75847125507452	0.710524968702589
CNTROB	-0.939365410665415	5.26296247350213	0.00276737760872541
ADAM17	-0.682187976364229	5.46478564413061	0.0204801276080317
ZNF629	-0.352363215151202	5.50505939594293	0.307289699066661
LIG1	-0.924432839613546	5.56104949655441	0.030656390876658
MATR3	1.37855490948785	9.41262632970158	4.00848040866346e-07
DSC2	-2.12494115639123	4.34090543903743	0.214862145937909
ITIH3	-4.48330394913055	2.63682403677666	0.0297206702489326
RBBP8	-0.94128002564695	5.45331854357578	0.00318319279752385
ANO7	-1.69972448085986	3.80126556003178	0.289805807874024
OSBPL7	-1.07563318555081	5.48332390677448	0.00721535178002933
HSPA4	0.5847889657794	6.41643869764532	0.0834188131657239
MTTP	-0.271206383459686	4.7101113752903	0.797363149504357
DNM2	0.28298601421569	5.45711563358744	0.367912515037404
GPR155	-1.11426387373016	7.08333889549302	0.000108391038808586
NLGN2	0.370782407344147	5.75860286476161	0.267960516634157
USP5	2.61999480571285	6.89557886844153	5.96608650709569e-34
NEFM	-1.52315684162356	8.74690779771569	0.102698212086858
GRM6	-2.36215436356336	4.86161119472694	0.0600414147369089
TMC2	-0.330270839381922	3.51461888652931	0.883319556119471
HSPH1	0.989446688650981	8.92642437067624	0.000308605438621503
ALDH1L1	-1.33148143102357	5.06909677976597	0.376395114303245
NTRK2	-0.916031806227951	8.10010782803334	0.0252309938851228
MAP3K12	1.22737330760323	5.72898603374529	0.00073269239292229
STT3B	-0.953337314560912	6.86257628713179	0.00192157454371237
SMTN	0.608769568821702	4.20738671228629	0.662080857398039
PDE4A	0.455408035359277	6.06443144783457	0.0948659487132205
STRIP2	-0.108604635685763	6.04730779234481	0.865251979932291
PPP6R2	-0.216113629137664	5.31200565917687	0.474730995483222
MORC4	-1.07485879516591	5.49044596945097	0.0011264621812977
LZTR1	1.69225448812283	6.70507876591822	3.1118196582378e-06
TMEM245	-1.53566090710692	6.13706695349867	6.16463092447727e-09
BCL11A	0.673337438614969	6.41565093149492	0.130407533276263
SLITRK4	-0.601994924961806	6.70928954372118	0.0781055195306893
CNNM2	-0.464438402490612	5.47135861985201	0.170361068020121
RNF19A	-1.0217889047455	6.62088048805719	0.00169791632119678
DCAF6	-1.14691842114156	6.0736879637323	7.69902027913481e-05
PYGL	-0.431732226581332	5.60784809866423	0.400285174287415
ANKLE2	-0.323854155115216	5.88375134138421	0.157793888719824
RUSC1	-0.0594691439324371	7.41343616502574	0.845706386832573
ADAMTS4	1.67197148753762	3.28215491222646	0.256627189581444
PHC2	0.0777129113634306	5.49112746957667	0.836935776335105
ZNF777	0.333642185556378	4.76226014947443	0.496046093704636
AXIN1	1.24492619162428	5.00640087469447	0.0151914091847723
ESYT3	-2.22718992547719	5.71237056706571	0.000177989122142382
RABEP1	-0.0359774848048146	7.3601935220536	0.881648023237706
SPATA5	0.782919247900373	5.49399392917874	0.055173168843475
TLR3	-1.76073578492318	4.04964828810157	0.51052722617539
